time_s,Qin_m3_s,Qout_m3_s,Qleak_m3_s,P_damage_Pa,sensor_voltage_V,sensor_deltaP_Pa,leak_conductance_m3_Pa_s,hydrogel_swelling_fraction
564,1.756335904103929e-09,1.4932622162066997e-09,2.630736878972288e-10,437.67153245058523,-0.000384241514682471,181.19724094717043,6.010756203956007e-13,0.9437403545413775
565,1.7554011608881202e-09,1.4941384965022973e-09,2.61262664385822e-10,438.21172246884174,-0.00038177248901075805,181.4943474289558,5.962019064982877e-13,0.9443620017221572
566,1.7544744741627311e-09,1.4950072241955447e-09,2.594672499671862e-10,438.7472566247885,-0.00038616495198000615,181.78889316947652,5.913820452422327e-13,0.9449767799435927
567,1.7535557966828914e-09,1.4958684435764155e-09,2.576873531064757e-10,439.2781622213344,-0.00038735801904252735,182.08089318543216,5.866154415767145e-13,0.9455847651050109
568,1.7526450810366154e-09,1.496722199091541e-09,2.559228819450742e-10,439.8044666579623,-0.00039018114761364263,182.3703625466381,5.819015070260904e-13,0.9461860322670803
569,1.7517422796557425e-09,1.4975685353339632e-09,2.541737443217781e-10,440.32619742441005,-0.000388990172139753,182.65731637255067,5.772396596171447e-13,0.9467806556610785
570,1.7508473448266896e-09,1.4984074970330463e-09,2.524398477936432e-10,440.8433820944538,-0.0003842108936312754,182.94176982884733,5.726293238072387e-13,0.9473687086980563
571,1.749960228701048e-09,1.4992391290445546e-09,2.507210996564924e-10,441.3560483197889,-0.000392010702560484,183.22373812406147,5.680699304132566e-13,0.9479502639779009
572,1.7490808833059792e-09,1.500063476340892e-09,2.490174069650868e-10,441.86422382401463,-0.00038973849092569933,183.50323650627394,5.63560916541334e-13,0.9485253932982992
573,1.7482092605544667e-09,1.5008805840015056e-09,2.4732867655296067e-10,442.36793639671794,-0.00039316597012784525,183.78028025985907,5.591017255173643e-13,0.9490941676636014
574,1.747345312255371e-09,1.5016904972034506e-09,2.4565481505191925e-10,442.8672138876569,-0.0003906756236115503,184.05488470228522,5.546918068182737e-13,0.9496566572935875
575,1.7464889901233215e-09,1.502493261212119e-09,2.4399572891120216e-10,443.3620842010451,-0.0003897353920374799,184.32706518097183,5.503306160040534e-13,0.950212931632136
576,1.7456402457884398e-09,1.5032889213721268e-09,2.4235132441631195e-10,443.8525752899353,-0.0003925709805767312,184.59683707020002,5.460176146505451e-13,0.9507630593557979
577,1.7447990308058785e-09,1.5040775230983677e-09,2.4072150770751037e-10,444.3387151507031,-0.0003911908997507995,184.8642157680784,5.417522702829679e-13,0.9513071083822745
578,1.743965296665204e-09,1.5048591118672226e-09,2.39106184797981e-10,444.8205318176281,-0.0003917727686061105,185.1292166935632,5.375340563101798e-13,0.9518451458788036
579,1.7431389947995954e-09,1.505633733207931e-09,2.375052615916627e-10,445.2980533575757,-0.0003928782509900101,185.39185528353295,5.333624519596659e-13,0.9523772382704507
580,1.7423200765948777e-09,1.5064014326941244e-09,2.359186439007531e-10,445.77130786477596,-0.0003908926642077505,185.6521469899164,5.29236942213245e-13,0.9529034512483106
581,1.7415084933983944e-09,1.5071622559355105e-09,2.343462374628839e-10,446.2403234556998,-0.0003933153927480875,185.91010727687552,5.25157017743486e-13,0.9534238497776166
582,1.7407041965276973e-09,1.5079162485697255e-09,2.3278794795797132e-10,446.7051282640336,-0.0003960259755689862,186.1657516180403,5.211221748508281e-13,0.9539384981057617
583,1.7399071372790774e-09,1.508663456254335e-09,2.3124368102474159e-10,447.16575043575045,-0.00039731580592581277,186.41909549379875,5.171319154013945e-13,0.9544474597702303
584,1.7391172669359283e-09,1.5094039246589954e-09,2.2971334227693312e-10,447.6222181242761,-0.0003981780206164754,186.6701543886378,5.131857467654932e-13,0.9549507976064422
585,1.7383345367769481e-09,1.5101376994577676e-09,2.2819683731918e-10,448.07455948575205,-0.0003960641017315848,186.91894378853806,5.092831817567992e-13,0.9554485737555103
586,1.7375588980841645e-09,1.5108648263215885e-09,2.2669407176257594e-10,448.5228026743934,-0.00039818692140346554,187.16547917842053,5.054237385722064e-13,0.9559408496719124
587,1.7367903021508117e-09,1.5115853509108898e-09,2.2520495123992198e-10,448.9669758379399,-0.00039260003023019715,187.4097760396449,5.016069407323456e-13,0.9564276861310783
588,1.7360287002890356e-09,1.5122993188683748e-09,2.2372938142066077e-10,449.4071071132023,-0.00039488763386498043,187.65184984755967,4.978323170227591e-13,0.956909143236893
589,1.7352740438374422e-09,1.5130067758119424e-09,2.222672680254986e-10,449.84322462170013,-0.0003995110529297882,187.89171606910338,4.940994014357254e-13,0.9573852804291166
590,1.7345262841684811e-09,1.5137077673277624e-09,2.2081851684071852e-10,450.2753564653931,-0.000400245087209135,188.12939016045624,4.904077331127271e-13,0.9578561564907236
591,1.7337853726956823e-09,1.5144023389634957e-09,2.1938303373218645e-10,450.7035307225029,-0.00039670666808088107,188.3648875647429,4.867568562875539e-13,0.958321829555159
592,1.7330512608807221e-09,1.5150905362216682e-09,2.1796072465905274e-10,451.12777544342634,-0.0004043493467221909,188.5982237097839,4.831463202300344e-13,0.958782357113516
593,1.7323239002403388e-09,1.5157724045531848e-09,2.1655149568715288e-10,451.5481186467384,-0.00040197677746713696,188.82941400589772,4.795756791903912e-13,0.9592377960216338
594,1.7316032423530998e-09,1.5164479893509916e-09,2.1515525300210818e-10,451.96458831528463,-0.0003996586845421375,189.05847384375153,4.76044492344207e-13,0.9596882025071165
595,1.7308892388660083e-09,1.5171173359438783e-09,2.1377190292213066e-10,452.3772123923613,-0.000403866424231799,189.28541859226038,4.725523237380035e-13,0.960133632176275
596,1.7301818415009606e-09,1.5177804895904257e-09,2.1240135191053482e-10,452.78601877798377,-0.0004034734598252262,189.51026359653446,4.690987422354186e-13,0.9605741400209925
597,1.729481002061051e-09,1.5184374954730928e-09,2.1104350658795783e-10,453.1910353252414,-0.0004036952256817469,189.73302417587456,4.65683321463979e-13,0.9610097804255129
598,1.7287866724367366e-09,1.5190883986924432e-09,2.0969827374429294e-10,453.5922898367381,-0.00040214007498772067,189.9537156218144,4.623056397624612e-13,0.9614406071731555
599,1.7280988046118447e-09,1.5197332442615076e-09,2.0836556035033733e-10,453.989810061118,-0.0004036510244191028,190.17235319620954,4.589652801288343e-13,0.9618666734529548
600,1.7274173506694433e-09,1.5203720771002848e-09,2.0704527356915827e-10,454.383623689675,-0.00040358195950221116,190.38895212937263,4.556618301687772e-13,0.9622880318662274
601,1.726742262797559e-09,1.5210049420303782e-09,2.0573732076718087e-10,454.77375835304554,-0.000403651325210806,190.6035276182546,4.523948820447658e-13,0.9627047344330656
602,1.7260734932947626e-09,1.5216318837697627e-09,2.0444160952499955e-10,455.1602416179841,-0.0004052335089512469,190.81609482467098,4.491640324257217e-13,0.96311683259876
603,1.7254109945756035e-09,1.5222529469276857e-09,2.0315804764791704e-10,455.5431009842195,-0.000403519512290972,191.02666887357316,4.4596888243721787e-13,0.9635243772401508
604,1.7247547191759135e-09,1.5228681759996996e-09,2.0188654317621389e-10,455.92236388139145,-0.00040764162028650584,191.23526485136279,4.428090376122344e-13,0.9639274186719089
605,1.7241046197579704e-09,1.5234776153628188e-09,2.0062700439515158e-10,456.29805766606717,-0.00040949483392748484,191.44189780425216,4.3968410784245884e-13,0.9643260066527476
606,1.723460649115522e-09,1.52408130927081e-09,1.993793398447119e-10,456.6702096188358,-0.0004106110853423003,191.64658273666453,4.3659370733012297e-13,0.964720190391566
607,1.7228227601786825e-09,1.5246793018496047e-09,1.9814345832907762e-10,457.0388469414815,-0.00041073000626888596,191.84933460968034,4.335374545403743e-13,0.9651100185535237
608,1.7221909060186889e-09,1.5252716370928331e-09,1.9691926892585496e-10,457.4039967542317,-0.0004090155890122446,192.05016833952425,4.3051497215417183e-13,0.9654955392660495
609,1.7215650398525353e-09,1.5258583588574914e-09,1.9570668099504318e-10,457.7656860930819,-0.00040627699205638654,192.2490987960919,4.2752588702170275e-13,0.9658768001247828
610,1.7209451150474682e-09,1.5264395108597143e-09,1.945056041877543e-10,458.1239419071951,-0.00040840726954768756,192.44614080152144,4.245698301163148e-13,0.9662538481994496
611,1.7203310851253656e-09,1.5270151366706806e-09,1.9331594845468492e-10,458.47879105637395,-0.0004103672338086474,192.64130912880256,4.2164643648895647e-13,0.9666267300396739
612,1.719722903766978e-09,1.5275852797126314e-09,1.9213762405434537e-10,458.8302603086073,-0.00041172044088093774,192.83461850042676,4.187553452231211e-13,0.9669954916807244
613,1.7191205248160536e-09,1.5281499832550056e-09,1.9097054156104795e-10,459.1783763376875,-0.0004110451728416127,193.02608358707698,4.1589619939028883e-13,0.9673601786491979
614,1.7185239022833423e-09,1.5287092904106841e-09,1.8981461187265773e-10,459.5231657208964,-0.000411197519940292,193.21571900635553,4.130686460058614e-13,0.9677208359686401
615,1.7179329903504718e-09,1.5292632441323595e-09,1.8866974621811057e-10,459.8646549367656,-0.00041191931630077334,193.4035393215513,4.102723359855823e-13,0.9680775081651043
616,1.7173477433737073e-09,1.5298118872090062e-09,1.875358561647004e-10,460.20287036290154,-0.00041404931204338884,193.58955904044416,4.0750692410244097e-13,0.9684302392726478
617,1.7167681158876033e-09,1.530355262262464e-09,1.864128536251387e-10,460.53783827387963,-0.00041252715115469156,193.77379261414643,4.0477206894405027e-13,0.9687790728387691
618,1.7161940626085233e-09,1.5308934117441318e-09,1.8530065086439115e-10,460.86958483920523,-0.0004099288121552668,193.95625443598163,4.0206743287049736e-13,0.9691240519297835
619,1.7156255384380609e-09,1.5314263779317664e-09,1.841991605062936e-10,461.1981361213406,-0.00041669611846019866,194.13695884039913,3.993926819726588e-13,0.9694652191361405
620,1.7150624984663369e-09,1.5319542029263859e-09,1.8310829553995078e-10,461.523518073796,-0.0004132082316413759,194.3159201019243,3.967474860309771e-13,0.9698026165776815
621,1.7145048979751977e-09,1.5324769286492763e-09,1.820279693259213e-10,461.8457565392848,-0.0004173461524797866,194.49315243414384,3.9413151847469216e-13,0.9701362859088403
622,1.713952692441294e-09,1.5329945968391013e-09,1.8095809560219227e-10,462.1648772479411,-0.00041311015983489674,194.6686699887253,3.9154445634152403e-13,0.9704662683237852
623,1.7134058375390604e-09,1.5335072490491132e-09,1.7989858848994686e-10,462.48090581560024,-0.0004153404208607146,194.84248685447176,3.8898598023779987e-13,0.9707926045615052
624,1.7128642891435855e-09,1.5340149266444575e-09,1.788493624991276e-10,462.7938677421385,-0.0004183824219639966,195.01461705640833,3.864557742990226e-13,0.971115334910839
625,1.7123280033333817e-09,1.5345176707995815e-09,1.7781033253379972e-10,463.10378840987374,-0.00041437169397474553,195.18507455490226,3.8395352615087497e-13,0.9714344992154497
626,1.711796936393049e-09,1.5350155224957326e-09,1.76781413897317e-10,463.41069308202486,-0.00041129681606488484,195.3538732448162,3.814789268706543e-13,0.9717501368787431
627,1.7112710448158452e-09,1.5355085225185518e-09,1.7576252229729315e-10,463.71460690122797,-0.00041506887818506134,195.52102695469193,3.790316709491338e-13,0.972062286868733
628,1.7107502853061479e-09,1.5359967114557644e-09,1.7475357385038316e-10,464.01555488811135,-0.0004133146480556675,195.6865494459662,3.7661145625284417e-13,0.9723709877228515
629,1.7102346147818296e-09,1.5364801296949534e-09,1.737544850868765e-10,464.3135619399245,-0.0004161293739758871,195.85045441221718,3.7421798398677365e-13,0.9726762775527075
630,1.7097239903765338e-09,1.5369588174214267e-09,1.7276517295510654e-10,464.6086528292233,-0.00042064627429253264,196.0127554784409,3.7185095865747905e-13,0.9729781940487909
631,1.7092183694418533e-09,1.5374328146161733e-09,1.7178555482567857e-10,464.9008522026091,-0.00041569147522831307,196.17346620035835,3.6951008803660455e-13,0.973276774485127
632,1.7087177095494233e-09,1.5379021610539031e-09,1.7081554849551996e-10,465.1901845795205,-0.00041784700114902933,196.33260006374996,3.6719508312480403e-13,0.9735720557238771
633,1.708221968492924e-09,1.5383668963011684e-09,1.698550721917552e-10,465.4766743510764,-0.0004202692919629799,196.49017048382024,3.6490565811606153e-13,0.9738640742198901
634,1.7077311042899882e-09,1.5388270597145767e-09,1.6890404457541053e-10,465.76034577897343,-0.0004161068359211051,196.64619080459101,3.6264153036240646e-13,0.9741528660252032
635,1.7072450751840255e-09,1.5392826904390777e-09,1.679623847449483e-10,466.0412229944292,-0.00041743091707872356,196.8006742983198,3.6040242033901804e-13,0.9744384667934926
636,1.706763839645969e-09,1.5397338274063304e-09,1.6703001223963758e-10,466.31932999717833,-0.00041938033824778705,196.95363416494854,3.581880516097162e-13,0.974720911784475
637,1.7062873563759194e-09,1.5401805093331571e-09,1.6610684704276142e-10,466.5946906545157,-0.00041691505857026405,197.10508353157638,3.559981507928327e-13,0.9750002358682611
638,1.7058155843047285e-09,1.540622774720063e-09,1.6519280958466538e-10,466.8673287003867,-0.00042071383923554886,197.25503545195988,3.5383244752746084e-13,0.9752764735296606
639,1.7053484825954882e-09,1.5410606618498375e-09,1.642878207456493e-10,467.13726773452436,-0.0004179981754949456,197.4035029060385,3.5169067444007615e-13,0.9755496588724393
640,1.704886010644941e-09,1.5414942087862336e-09,1.6339180185870678e-10,467.4045312216338,-0.00042147818038859374,197.55049879948547,3.4957256711152783e-13,0.9758198256235296
641,1.7044281280848217e-09,1.541923453372708e-09,1.6250467471211325e-10,467.66914249061836,-0.00041883847086260085,197.69603596328295,3.474778640443937e-13,0.9760870071371947
642,1.7039747947831139e-09,1.5423484332312464e-09,1.6162636155186763e-10,467.9311247338526,-0.00042241392596275364,197.8401271533216,3.4540630663069617e-13,0.9763512363991459
643,1.7035259708452372e-09,1.5427691857612483e-09,1.6075678508398907e-10,468.19050100649645,-0.0004175370590402075,197.98278505002344,3.433576391199754e-13,0.9766125460306154
644,1.7030816166151578e-09,1.543185748138485e-09,1.5989586847667245e-10,468.4472942258525,-0.00042030680827593616,198.1240222579887,3.4133160858771413e-13,0.9768709682923834
645,1.7026416926764315e-09,1.543598157314126e-09,1.590435353623055e-10,468.7015271707649,-0.0004182466699412455,198.26385130566467,3.3932796490411307e-13,0.9771265350887611
646,1.7022061598531733e-09,1.5440064500138237e-09,1.581997098393495e-10,468.9532224810575,-0.0004230513445410983,198.402284645037,3.3734646070320947e-13,0.9773792779715295
647,1.7017749792109608e-09,1.5444106627368725e-09,1.5736431647408766e-10,469.2024026570132,-0.0004226497515453891,198.53933465134372,3.353868513523383e-13,0.9776292281438344
648,1.7013481120576678e-09,1.5448108317554244e-09,1.5653728030224276e-10,469.44909005889053,-0.0004203063993378155,198.67501362280842,3.3344889492193027e-13,0.9778764164640396
649,1.700925519944235e-09,1.5452069931137666e-09,1.5571852683046782e-10,469.6933069064798,-0.0004277584592461819,198.80933378039703,3.3153235215564353e-13,0.9781208734495352
650,1.7005071646653736e-09,1.5455991826276614e-09,1.5490798203771173e-10,469.9350752786952,-0.0004246870423456616,198.9423072675928,3.2963698644082585e-13,0.9783626292805069
651,1.7000930082602097e-09,1.5459874358837455e-09,1.5410557237646298e-10,470.1744171132042,-0.00042076670771844634,199.0739461501929,3.2776256377930254e-13,0.9786017138036603
652,1.69968301301286e-09,1.5463717882389858e-09,1.5331122477387414e-10,470.41135420609226,-0.0004221796347240585,199.20426241612392,3.259088527584877e-13,0.9788381565359072
653,1.6992771414529577e-09,1.5467522748201885e-09,1.525248666327691e-10,470.64590821156173,-0.00042142632249465113,199.33326797527627,3.240756245228145e-13,0.9790719866680083
654,1.6988753563561083e-09,1.547128930523572e-09,1.517464258325367e-10,470.8781006416658,-0.00042427463195064517,199.4609746593577,3.222626527454808e-13,0.9793032330681785
655,1.6984776207442978e-09,1.5475017900143847e-09,1.509758307299127e-10,471.1079528660753,-0.00042279562656382286,199.58739422176512,3.204697136005078e-13,0.9795319242856495
656,1.6980838978862342e-09,1.5478708877265818e-09,1.5021301015965228e-10,471.3354861118782,-0.00042565111996922946,199.71253833747448,3.1869658573510646e-13,0.9797580885541957
657,1.6976941512976464e-09,1.54823625786255e-09,1.494578934350962e-10,471.5607214634098,-0.00042719647384790435,199.83641860294705,3.1694305024234984e-13,0.9799817537956187
658,1.6973083447415182e-09,1.5485979343928842e-09,1.487104103486334e-10,471.7836798621161,-0.0004281026047900133,199.95904653605464,3.1520889063414745e-13,0.9802029476231955
659,1.6969264422282746e-09,1.548955951056214e-09,1.4797049117206087e-10,472.0043821064457,-0.0004260742600575268,200.08043357601974,3.13493892814518e-13,0.980421697345087
660,1.6965484080159203e-09,1.5493103413590749e-09,1.472380666568451e-10,472.22284885177163,-0.00042632393830593365,200.20059108337318,3.117978450531571e-13,0.9806380299677095
661,1.6961742066101192e-09,1.5496611385758319e-09,1.465130680342866e-10,472.439100610343,-0.00042673743723719773,200.3195303399267,3.101205379592982e-13,0.980851972199069
662,1.6958038027642338e-09,1.550008375748644e-09,1.4579542701558923e-10,472.65315775126373,-0.0004328263555955658,200.43726254876174,3.08461764455861e-13,0.9810635504520585
663,1.6954371614793133e-09,1.550352085687475e-09,1.4508507579183807e-10,472.8650405004991,-0.00042997347592398425,200.55379883423313,3.0682131975388637e-13,0.9812727908477186
664,1.6950742480040346e-09,1.5506923009701475e-09,1.443819470338868e-10,473.07476894090973,-0.0004272865400923683,200.6691502419875,3.051990013272534e-13,0.9814797192184626
665,1.6947150278346003e-09,1.5510290539424423e-09,1.436859738921577e-10,473.28236301231124,-0.00042588975486243275,200.78332773899615,3.0359460888767597e-13,0.9816843611112658
666,1.6943594667145902e-09,1.5513623767182339e-09,1.4299708999635587e-10,473.48784251155905,-0.00042786141611178487,200.89634221360205,3.020079443599757e-13,0.9818867417908195
667,1.6940075306347701e-09,1.5516923011796695e-09,1.423152294551001e-10,473.6912270926589,-0.0004286952207068327,201.0082044755797,3.004388118576276e-13,0.9820868862426495
668,1.6936591858328608e-09,1.5520188589773873e-09,1.4164032685547286e-10,473.89253626690066,-0.0004317935439104934,201.11892525621005,2.9888701765857673e-13,0.9822848191762019
669,1.6933143987932659e-09,1.5523420815307734e-09,1.4097231726249103e-10,474.09178940301723,-0.0004233663682246194,201.2285152083669,2.9735237018132134e-13,0.9824805650278927
670,1.6929731362467552e-09,1.552662000028255e-09,1.4031113621849923e-10,474.2890057273638,-0.00042984197850058544,201.3369849066156,2.958346799612607e-13,0.9826741479641249
671,1.6926353651701171e-09,1.5529786454276274e-09,1.3965671974248886e-10,474.48420432412223,-0.000424500995180322,201.4443448473259,2.9433375962730414e-13,0.9828655918842725
672,1.6923010527857664e-09,1.5532920484564222e-09,1.3900900432934402e-10,474.6774041355262,-0.0004249721141392547,201.55060544879558,2.928494238787386e-13,0.9830549204236303
673,1.6919701665613221e-09,1.553602239612305e-09,1.3836792694901596e-10,474.86862396210614,-0.0004277690123253397,201.65577705138492,2.913814894623519e-13,0.9832421569563327
674,1.6916426742091392e-09,1.5539092491635089e-09,1.3773342504562912e-10,475.05788246295685,-0.0004296831825152439,201.7598699176641,2.8992977514980827e-13,0.9834273245982388
675,1.69131854368582e-09,1.5542131071492992e-09,1.3710543653651995e-10,475.24519815602434,-0.00042849235628761626,201.86289423257102,2.884941017152747e-13,0.9836104462097864
676,1.6909977431916784e-09,1.5545138433804682e-09,1.364838998112103e-10,475.4305894184113,-0.0004312794468080812,201.96486010357933,2.8707429191329373e-13,0.9837915443988146
677,1.6906802411701843e-09,1.5548114874398654e-09,1.3586875373031765e-10,475.6140744867026,-0.00042866625128590763,202.0657775608774,2.8567017045690126e-13,0.9839706415233545
678,1.6903660063073603e-09,1.5551060686829555e-09,1.352599376244042e-10,475.79567145730914,-0.00042939395023255174,202.16565655755693,2.842815639959861e-13,0.9841477596943895
679,1.6900550075311628e-09,1.5553976162383978e-09,1.3465739129276502e-10,475.97539828682756,-0.00042854587626798397,202.26450696981192,2.8290830109588797e-13,0.9843229207785857
680,1.6897472140108293e-09,1.555686159008669e-09,1.3406105500215992e-10,476.15327279242064,-0.00042791673348305205,202.36233859714673,2.81550212216233e-13,0.9844961464009907
681,1.689442595156185e-09,1.555971725670697e-09,1.3347086948548798e-10,476.32931265221146,-0.00042655758133452337,202.45916116259372,2.8020712969000253e-13,0.9846674579477037
682,1.689141120616941e-09,1.5562543446765326e-09,1.3288677594040768e-10,476.50353540569483,-0.00043100341834971577,202.55498431293904,2.78878887702833e-13,0.9848368765685162
683,1.6888427602819485e-09,1.5565340442540427e-09,1.3230871602790475e-10,476.67595845416525,-0.00042834143578714817,202.64981761895797,2.7756532227254523e-13,0.9850044231795223
684,1.688547484278434e-09,1.5568108524076254e-09,1.3173663187080816e-10,476.8465990611588,-0.00043221089546395693,202.7436705756587,2.76266271228899e-13,0.9851701184657017
685,1.6882552629712118e-09,1.5570847969189537e-09,1.3117046605225723e-10,477.01547435291127,-0.0004326139676228232,202.8365526025333,2.7498157419357247e-13,0.9853339828834728
686,1.6879660669618624e-09,1.5573559053477415e-09,1.3061016161412002e-10,477.1826013188288,-0.00043225618961570617,202.92847304381706,2.737110725603615e-13,0.9854960366632192
687,1.687679867087895e-09,1.5576242050325291e-09,1.300556620553658e-10,477.3479968119739,-0.00043317722435401695,203.01944116875598,2.7245460947559893e-13,0.9856562998117858
688,1.6873966344218882e-09,1.557889723091494e-09,1.295069113303928e-10,477.51167754956475,-0.00042944397751240593,203.10946617188102,2.712120298187896e-13,0.9858147921149503
689,1.687116340270593e-09,1.5581524864232805e-09,1.289638538473119e-10,477.6736601134864,-0.0004297472531591433,203.19855717328943,2.699831801834593e-13,0.9859715331398649
690,1.686838956174039e-09,1.55841252170785e-09,1.2842643446618885e-10,477.833960950815,-0.00042923637662293547,203.28672321893328,2.6876790885821566e-13,0.9861265422374725
691,1.6865644539045975e-09,1.5586698554073515e-09,1.2789459849724612e-10,477.99259637435483,-0.0004320169199071902,203.3739732809143,2.6756606580801824e-13,0.9862798385448956
692,1.686292805466037e-09,1.5589245137670108e-09,1.2736829169902557e-10,478.149582563186,-0.0004316009485393626,203.46031625778585,2.663775026556553e-13,0.9864314409877991
693,1.686023983092551e-09,1.5591765228160384e-09,1.2684746027651313e-10,478.30493556322364,-0.0004334880503078018,203.54576097485955,2.652020726634256e-13,0.9865813682827264
694,1.68575795924778e-09,1.5594259083685513e-09,1.2633205087922772e-10,478.45867128778787,-0.00043481271407161957,203.6303161845198,2.6403963071502224e-13,0.9867296389394105
695,1.6854947066237947e-09,1.5596726960245198e-09,1.2582201059927506e-10,478.61080551818515,-0.00043179447966227295,203.7139905665424,2.6289003329761717e-13,0.986876271263059
696,1.6852341981400874e-09,1.55991691117072e-09,1.253172869693675e-10,478.76135390429766,-0.0004323276415325313,203.79679272842014,2.6175313848414315e-13,0.9870212833566144
697,1.6849764069425234e-09,1.5601585789817113e-09,1.2481782796081193e-10,478.91033196518464,-0.00043525245161100506,203.8787312056919,2.6062880591577177e-13,0.9871646931229883
698,1.6847213064022906e-09,1.5603977244208243e-09,1.2432358198146638e-10,479.05775508969106,-0.00043203998098458675,203.9598144622787,2.5951689678458504e-13,0.9873065182672723
699,1.6844688701148286e-09,1.560634372241162e-09,1.2383449787366657e-10,479.20363853706607,-0.000436864522777308,204.04005089082324,2.584172738164384e-13,0.9874467762989236
700,1.6842190718987433e-09,1.5608685469866197e-09,1.2335052491212455e-10,479.34799743759095,-0.00043390770624713627,204.11944881303543,2.573298012540133e-13,0.9875854845339269
701,1.6839718857947112e-09,1.5611002729929122e-09,1.228716128017986e-10,479.49084679321254,-0.0004349772146778379,204.1980164800409,2.5625434484005656e-13,0.9877226600969315
702,1.6837272860643607e-09,1.5613295743886214e-09,1.2239771167573818e-10,479.63220147818805,-0.0004349402710749354,204.27576207273535,2.5519077180080536e-13,0.9878583199233667
703,1.6834852471891498e-09,1.5615564750962473e-09,1.2192877209290283e-10,479.77207623973464,-0.0004362120369337999,204.35269370214195,2.5413895082959543e-13,0.9879924807615312
704,1.6832457438692316e-09,1.5617809988332744e-09,1.2146474503595698e-10,479.9104856986865,-0.00043230182424343404,204.42881940977298,2.530987520706498e-13,0.988125159174662
705,1.6830087510222978e-09,1.5620031691132548e-09,1.2100558190904263e-10,480.04744435016096,-0.000433234912160725,204.50414716799588,2.520700471030475e-13,0.9882563715429786
706,1.68277424378242e-09,1.5622230092468915e-09,1.20551234535529e-10,480.18296656422785,-0.0004321582861523503,204.57868488040145,2.5105270892486857e-13,0.9883861340657055
707,1.6825421974988818e-09,1.5624405423431388e-09,1.2010165515574214e-10,480.31706658658817,-0.0004344207886744544,204.65244038217736,2.5004661193751496e-13,0.9885144627630721
708,1.682312587734989e-09,1.5626557913103136e-09,1.1965679642467444e-10,480.44975853925666,-0.00043743290244797775,204.72542144048305,2.490516319302042e-13,0.9886413734782903
709,1.6820853902668825e-09,1.5628687788572073e-09,1.1921661140967497e-10,480.5810564212506,-0.0004357481813791471,204.79763575482934,2.4806764606463455e-13,0.9887668818795109
710,1.6818605810823393e-09,1.5630795274942163e-09,1.1878105358812243e-10,480.71097410928405,-0.00043752498480439093,204.86909095745943,2.470945328598197e-13,0.9888910034617577
711,1.681638136379555e-09,1.5632880595344738e-09,1.18350076845081e-10,480.8395253584674,-0.000434398533429612,204.93979461373442,2.46132172177091e-13,0.9890137535488405
712,1.6814180325659336e-09,1.5634943970949927e-09,1.1792363547094006e-10,480.9667238030109,-0.0004330433061105354,205.00975422251975,2.451804452052653e-13,0.9891351472952468
713,1.681200246256857e-09,1.5636985620978168e-09,1.175016841590389e-10,481.0925829569332,-0.0004349555668248454,205.07897721657469,2.442392344459767e-13,0.9892551996880131
714,1.6809847542744496e-09,1.5639005762711724e-09,1.1708417800327752e-10,481.2171162147749,-0.00043695827015301605,205.14747096294576,2.433084236991707e-13,0.9893739255485752
715,1.6807715336463478e-09,1.564100461150635e-09,1.166710724957133e-10,481.34033685231344,-0.00043664382987434086,205.2152427633588,2.4238789804875787e-13,0.9894913395345972
716,1.6805605616044432e-09,1.5642982380802957e-09,1.1626232352414661e-10,481.4622580272857,-0.0004356387048858739,205.28229985461735,2.414775438484271e-13,0.9896074561417822
717,1.6803518155836307e-09,1.5644939282139367e-09,1.1585788736969304e-10,481.58289278011006,-0.0004390812461318147,205.34864940899894,2.405772487076146e-13,0.9897222897056615
718,1.680145273220558e-09,1.564687552516211e-09,1.1545772070434638e-10,481.70225403461484,-0.00043603076580109074,205.41429853465627,2.3968690147762865e-13,0.9898358544033636
719,1.679940912352356e-09,1.5648791317638247e-09,1.1506178058853053e-10,481.8203545987676,-0.00043607094032721447,205.47925427601848,2.3880639223792733e-13,0.9899481642553665
720,1.6797387110153709e-09,1.5650686865467282e-09,1.1467002446864249e-10,481.9372071654083,-0.00043769492990785165,205.54352361419365,2.3793561228254776e-13,0.9900592331272261
721,1.6795386474438946e-09,1.5652562372693075e-09,1.1428241017458692e-10,482.05282431298457,-0.0004375775795387933,205.60711346737406,2.370744541066858e-13,0.9901690747312901
722,1.6793407000688855e-09,1.565441804151583e-09,1.1389889591730284e-10,482.16721850628966,-0.00043653545590202674,205.67003069124138,2.362228113934234e-13,0.9902777026283899
723,1.6791448475166898e-09,1.5656254072304063e-09,1.1351944028628323e-10,482.2804020972022,-0.000438651944831103,205.7322820793741,2.353805790006033e-13,0.9903851302295149
724,1.6789510686077557e-09,1.565807066360667e-09,1.1314400224708825e-10,482.39238732542776,-0.0004387871147363957,205.79387436365465,2.345476529478479e-13,0.9904913707974684
725,1.6787593423553501e-09,1.5659868012164972e-09,1.1277254113885305e-10,482.5031863192429,-0.0004357156836631638,205.85481421467978,2.3372393040372243e-13,0.9905964374485048
726,1.6785696479642686e-09,1.566164631292478e-09,1.1240501667178996e-10,482.61281109623894,-0.00043695694846728925,205.9151082421684,2.3290930967303934e-13,0.9907003431539491
727,1.6783819648295424e-09,1.566340575904854e-09,1.120413889246871e-10,482.7212735640693,-0.0004341730694005425,205.97476299537328,2.3210369018430337e-13,0.990803100741798
